REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"ME","W10","MIN_NUC",1,2033,2257.45598762208
"ME","W10","MIN_NUC",1,2034,2144.58323772096
"ME","W10","MIN_NUC",1,2035,2037.35417479488
"ME","W10","MIN_NUC",1,2036,1935.48643306848
"ME","W10","MIN_NUC",1,2037,1838.71216089504
"ME","W10","MIN_NUC",1,2038,1746.77637142368
"ME","W10","MIN_NUC",1,2039,1659.43760233249
"ME","W10","MIN_NUC",1,2040,1576.46560676256
"ME","W10","MIN_NUC",1,2041,1497.64234291776
"ME","W10","MIN_NUC",1,2042,1422.76032473184
"ME","W10","MIN_NUC",1,2043,1351.62229200192
"ME","W10","MIN_NUC",1,2044,1284.04121038848
"ME","W10","MIN_NUC",1,2045,1219.83895194912
"ME","W10","MIN_NUC",1,2046,1158.84728473824
"ME","W10","MIN_NUC",1,2047,1100.904904008
"ME","W10","MIN_NUC",1,2048,1045.85941140768
"ME","W10","MIN_NUC",1,2049,993.56665525056
"ME","W10","MIN_NUC",1,2050,943.88809158144
"ME","W11","HYD",1,2019,270.285122992334
"ME","W11","HYD",1,2020,239.000632330324
"ME","W11","HYD",1,2021,37.7910771503886
"ME","W11","HYD",1,2022,318.194298
"ME","W11","HYD",1,2023,93.2224062015289
"ME","W11","HYD",1,2024,119.101645216959
"ME","W11","HYD",1,2025,143.088052652004
"ME","W11","HYD",1,2026,152.048754391033
"ME","W11","HYD",1,2027,153.443564668905
"ME","W11","HYD",1,2028,154.803716456945
"ME","W11","HYD",1,2029,156.12841231645
"ME","W11","HYD",1,2030,157.401026485626
"ME","W11","HYD",1,2031,158.63322725843
"ME","W11","HYD",1,2032,159.789512398214
"ME","W11","HYD",1,2033,160.892281432224
"ME","W11","HYD",1,2034,161.934769397119
"ME","W11","HYD",1,2035,162.929249602876
"ME","W11","HYD",1,2036,163.86815218574
"ME","W11","HYD",1,2037,164.75363623654
"ME","W11","HYD",1,2038,165.591834930996
"ME","W11","HYD",1,2039,166.388763780412
"ME","W11","HYD",1,2040,167.142787627046
"ME","W11","HYD",1,2041,168.036901008623
"ME","W11","HYD",1,2042,168.782801324175
"ME","W11","HYD",1,2043,151.589290063321
"ME","W11","HYD",1,2044,137.121065627326
"ME","W11","HYD",1,2045,124.719594126796
"ME","W11","HYD",1,2046,112.918958456884
"ME","W11","HYD",1,2047,101.688676695343
"ME","W11","HYD",1,2048,90.9868545343084
"ME","W11","HYD",1,2049,80.811895171907
"ME","W11","HYD",1,2050,70.2095785859763
"ME","W11","WN",1,2019,90.19033310055
"ME","W11","WN",1,2020,85.6808105684135
"ME","W11","WN",1,2021,81.3967675212319
"ME","W11","WN",1,2022,77.3269367014532
"ME","W11","WN",1,2023,73.4605881872066
"ME","W11","WN",1,2024,69.7875629757813
"ME","W11","WN",1,2025,66.2981890249272
"ME","W11","WN",1,2026,62.9832812528549
"ME","W11","WN",1,2027,59.8341079547551
"ME","W11","WN",1,2028,56.8424075945394
"ME","W11","WN",1,2029,54.0002880543994
"ME","W11","WN",1,2030,51.3002770100274
"ME","W11","WN",1,2031,48.735254763656
"ME","W11","WN",1,2032,46.2984878275382
"ME","W11","WN",1,2033,43.9835617569873
"ME","W11","WN",1,2034,41.784397942117
"ME","W11","WN",1,2035,39.6951696491411
"ME","W11","WN",1,2036,37.7104195625541
"ME","W11","WN",1,2037,35.8248918677304
"ME","W11","WN",1,2038,34.0336497931048
"ME","W11","WN",1,2039,32.3319580679926
"ME","W11","WN",1,2040,30.715366881289
"ME","W11","WN",1,2041,29.1795943392895
"ME","W11","WN",1,2042,27.72061042439
"ME","W11","WN",1,2043,26.3345866198665
"ME","W11","WN",1,2044,25.0178623263952
"ME","W11","WN",1,2045,23.7669616537924
"ME","W11","WN",1,2046,22.5786102127548
"ME","W11","WN",1,2047,21.4496847396391
"ME","W11","WN",1,2048,20.3771963047221
"ME","W11","WN",1,2049,19.358340687421
"ME","W11","WN",1,2050,18.390431209333
"ME","W11","GS",1,2026,13.1088783238248
"ME","W11","GS",1,2027,33.0417180769284
"ME","W11","GS",1,2028,52.4617646273432
"ME","W11","GS",1,2029,71.4496555339634
"ME","W11","GS",1,2030,89.7224651842371
"ME","W11","GS",1,2031,107.465875366445
"ME","W11","GS",1,2032,124.085350601777
"ME","W11","GS",1,2033,139.944903144107
"ME","W11","GS",1,2034,154.926469584851
"ME","W11","GS",1,2035,169.227161126519
"ME","W11","GS",1,2036,182.715814392964
"ME","W11","GS",1,2037,195.422941959205
"ME","W11","GS",1,2038,207.444787303428
"ME","W11","GS",1,2039,218.876092835073
"ME","W11","GS",1,2040,229.685405454318
"ME","W11","GS",1,2041,242.725596029222
"ME","W11","GS",1,2042,253.395411091736
"ME","W11","GS",1,2043,253.284719731736
"ME","W11","GS",1,2044,253.179704851736
"ME","W11","GS",1,2045,253.080366451721
"ME","W11","GS",1,2046,252.983866291736
"ME","W11","GS",1,2047,252.893042611736
"ME","W11","GS",1,2048,252.802218931736
"ME","W11","GS",1,2049,252.717071731736
"ME","W11","GS",1,2050,252.634762771736
"ME","W11","PV",1,2019,31.6979571410061
"ME","W11","PV",1,2020,30.1130544517671
"ME","W11","PV",1,2021,28.6073996582407
"ME","W11","PV",1,2022,27.1770303656413
"ME","W11","PV",1,2023,25.8181774667339
"ME","W11","PV",1,2024,24.5272789480874
"ME","W11","PV",1,2025,23.300910858807
"ME","W11","PV",1,2026,22.1358701480554
"ME","W11","PV",1,2027,21.029078021278
"ME","W11","PV",1,2028,19.9776213589633
"ME","W11","PV",1,2029,18.9787389103898
"ME","W11","PV",1,2030,18.0298074873718
"ME","W11","PV",1,2031,17.1283143517525
"ME","W11","PV",1,2032,16.2718986341648
"ME","W11","PV",1,2033,15.4582961090171
"ME","W11","PV",1,2034,14.6853806132536
"ME","W11","PV",1,2035,13.9511226275938
"ME","W11","PV",1,2036,13.2535616640253
"ME","W11","PV",1,2037,12.5908891033255
"ME","W11","PV",1,2038,11.9613377450324
"ME","W11","PV",1,2039,11.3632646449667
"ME","W11","PV",1,2040,10.7951096964705
"ME","W11","PV",1,2041,10.255354211647
"ME","W11","PV",1,2042,9.74258995262804
"ME","W11","PV",1,2043,37.5188499821529
"ME","W11","PV",1,2044,62.1547945077658
"ME","W11","PV",1,2045,84.3294627490608
"ME","W11","PV",1,2046,105.530967800143
"ME","W11","PV",1,2047,125.805497710946
"ME","W11","PV",1,2048,145.218181831045
"ME","W11","PV",1,2049,163.781526036745
"ME","W11","PV",1,2050,182.468520184911
"ME","W11","NUC",1,2019,149.233319069254
"ME","W11","NUC",1,2020,189.372383652795
"ME","W11","NUC",1,2021,399.396596688
"ME","W11","NUC",1,2022,127.508350914774
"ME","W11","NUC",1,2023,360.455407776
"ME","W11","NUC",1,2024,342.432646848
"ME","W11","NUC",1,2025,325.31102712
"ME","W11","NUC",1,2026,309.045452112
"ME","W11","NUC",1,2027,293.593190544
"ME","W11","NUC",1,2028,278.91352944
"ME","W11","NUC",1,2029,264.9678372
"ME","W11","NUC",1,2030,251.719468992
"ME","W11","NUC",1,2031,239.133482928
"ME","W11","NUC",1,2032,227.176797744
"ME","W11","NUC",1,2033,215.817972048
"ME","W11","NUC",1,2034,205.027078176
"ME","W11","NUC",1,2035,194.775733728
"ME","W11","NUC",1,2036,185.036943888
"ME","W11","NUC",1,2037,175.785101424
"ME","W11","NUC",1,2038,166.995829008
"ME","W11","NUC",1,2039,158.646042288
"ME","W11","NUC",1,2040,150.713729136
"ME","W11","NUC",1,2041,143.178044256
"ME","W11","NUC",1,2042,136.019151504
"ME","W11","NUC",1,2043,129.218192352
"ME","W11","NUC",1,2044,122.757285888
"ME","W11","NUC",1,2045,116.619402672
"ME","W11","NUC",1,2046,110.788459344
"ME","W11","NUC",1,2047,105.2490348
"ME","W11","NUC",1,2048,99.986559408
"ME","W11","NUC",1,2049,94.987251936
"ME","W11","NUC",1,2050,90.237867264
"ME","W11","MIN_HYD",1,2019,270.285122992334
"ME","W11","MIN_HYD",1,2020,239.000632330324
"ME","W11","MIN_HYD",1,2021,318.194298
"ME","W11","MIN_HYD",1,2022,318.194298
"ME","W11","MIN_HYD",1,2023,316.74972294847
"ME","W11","MIN_HYD",1,2024,318.194298
"ME","W11","MIN_HYD",1,2025,318.194298
"ME","W11","MIN_HYD",1,2026,152.048754391033
"ME","W11","MIN_HYD",1,2027,318.194298
"ME","W11","MIN_HYD",1,2028,318.194298
"ME","W11","MIN_HYD",1,2029,318.194298
"ME","W11","MIN_HYD",1,2030,318.194298
"ME","W11","MIN_HYD",1,2031,318.194298
"ME","W11","MIN_HYD",1,2032,318.194298
"ME","W11","MIN_HYD",1,2033,318.194298
"ME","W11","MIN_HYD",1,2034,318.194298
"ME","W11","MIN_HYD",1,2035,318.194298
"ME","W11","MIN_HYD",1,2036,318.194298
"ME","W11","MIN_HYD",1,2037,318.194298
"ME","W11","MIN_HYD",1,2038,318.194298
"ME","W11","MIN_HYD",1,2039,166.388763780411
"ME","W11","MIN_HYD",1,2040,318.194298
"ME","W11","MIN_HYD",1,2041,318.194298
"ME","W11","MIN_HYD",1,2042,318.194298
"ME","W11","MIN_HYD",1,2043,318.194298
"ME","W11","MIN_HYD",1,2044,318.194298
"ME","W11","MIN_HYD",1,2045,318.194298
"ME","W11","MIN_HYD",1,2046,318.194298
"ME","W11","MIN_HYD",1,2047,318.194298
"ME","W11","MIN_HYD",1,2048,90.9868545343084
"ME","W11","MIN_HYD",1,2049,80.811895171907
"ME","W11","MIN_HYD",1,2050,318.194298
"ME","W11","MIN_WN",1,2019,90.19033310055
"ME","W11","MIN_WN",1,2020,85.6808105684135
"ME","W11","MIN_WN",1,2021,81.3967675212318
"ME","W11","MIN_WN",1,2022,77.3269367014532
"ME","W11","MIN_WN",1,2023,84.7282106418318
"ME","W11","MIN_WN",1,2024,69.7875629757813
"ME","W11","MIN_WN",1,2025,66.2981890249272
"ME","W11","MIN_WN",1,2026,62.9832812528549
"ME","W11","MIN_WN",1,2027,59.8341079547551
"ME","W11","MIN_WN",1,2028,56.8424075945394
"ME","W11","MIN_WN",1,2029,54.0002880543994
"ME","W11","MIN_WN",1,2030,59.168879309993
"ME","W11","MIN_WN",1,2031,48.735254763656
"ME","W11","MIN_WN",1,2032,46.2984878275382
"ME","W11","MIN_WN",1,2033,43.9835617569873
"ME","W11","MIN_WN",1,2034,41.784397942117
"ME","W11","MIN_WN",1,2035,39.6951696491411
"ME","W11","MIN_WN",1,2036,37.7104195625541
"ME","W11","MIN_WN",1,2037,35.8248918677304
"ME","W11","MIN_WN",1,2038,34.0336497931048
"ME","W11","MIN_WN",1,2039,37.2911382994457
"ME","W11","MIN_WN",1,2040,30.715366881289
"ME","W11","MIN_WN",1,2041,29.1795943392895
"ME","W11","MIN_WN",1,2042,27.72061042439
"ME","W11","MIN_WN",1,2043,26.3345866198665
"ME","W11","MIN_WN",1,2044,25.0178623263952
"ME","W11","MIN_WN",1,2045,23.7669616537924
"ME","W11","MIN_WN",1,2046,22.5786102127548
"ME","W11","MIN_WN",1,2047,21.4496847396391
"ME","W11","MIN_WN",1,2048,20.3771963047221
"ME","W11","MIN_WN",1,2049,19.358340687421
"ME","W11","MIN_WN",1,2050,18.390431209333
"ME","W11","MIN_GS",1,2026,121.903204923309
"ME","W11","MIN_GS",1,2027,305.411680562649
"ME","W11","MIN_GS",1,2028,481.973726161711
"ME","W11","MIN_GS",1,2029,652.411908258065
"ME","W11","MIN_GS",1,2030,814.231371546952
"ME","W11","MIN_GS",1,2031,975.252818950486
"ME","W11","MIN_GS",1,2032,1126.07455671113
"ME","W11","MIN_GS",1,2033,1269.99999603277
"ME","W11","MIN_GS",1,2034,1405.95771148253
"ME","W11","MIN_GS",1,2035,1535.73648722316
"ME","W11","MIN_GS",1,2036,1658.14601561615
"ME","W11","MIN_GS",1,2037,1773.46319827978
"ME","W11","MIN_GS",1,2038,1882.56144477861
"ME","W11","MIN_GS",1,2039,1986.30054247809
"ME","W11","MIN_GS",1,2040,2084.39505449793
"ME","W11","MIN_GS",1,2041,2202.73478396519
"ME","W11","MIN_GS",1,2042,2299.5633556575
"ME","W11","MIN_GS",1,2043,2298.55883156551
"ME","W11","MIN_GS",1,2044,2297.60582152951
"ME","W11","MIN_GS",1,2045,2296.70432554937
"ME","W11","MIN_GS",1,2046,2295.8285865975
"ME","W11","MIN_GS",1,2047,2295.0043617015
"ME","W11","MIN_GS",1,2048,2294.1801368055
"ME","W11","MIN_GS",1,2049,2293.40742596551
"ME","W11","MIN_GS",1,2050,2292.6604721535
"ME","W11","MIN_CL",1,2040,444.858702941724
"ME","W11","MIN_PV",1,2019,31.6979571410061
"ME","W11","MIN_PV",1,2020,30.1130544517671
"ME","W11","MIN_PV",1,2021,37.1765600621839
"ME","W11","MIN_PV",1,2022,27.1770303656413
"ME","W11","MIN_PV",1,2023,25.8181774667339
"ME","W11","MIN_PV",1,2024,24.5272789480874
"ME","W11","MIN_PV",1,2025,23.300910858807
"ME","W11","MIN_PV",1,2026,28.7665260009338
"ME","W11","MIN_PV",1,2027,21.029078021278
"ME","W11","MIN_PV",1,2028,19.9776213589633
"ME","W11","MIN_PV",1,2029,24.6636966461707
"ME","W11","MIN_PV",1,2030,18.0298074873718
"ME","W11","MIN_PV",1,2031,17.1283143517525
"ME","W11","MIN_PV",1,2032,16.2718986341648
"ME","W11","MIN_PV",1,2033,15.4582961090171
"ME","W11","MIN_PV",1,2034,14.6853806132536
"ME","W11","MIN_PV",1,2035,13.9511226275938
"ME","W11","MIN_PV",1,2036,13.2535616640253
"ME","W11","MIN_PV",1,2037,12.5908891033255
"ME","W11","MIN_PV",1,2038,11.9613377450324
"ME","W11","MIN_PV",1,2039,11.3632646449667
"ME","W11","MIN_PV",1,2040,10.7951096964705
"ME","W11","MIN_PV",1,2041,10.255354211647
"ME","W11","MIN_PV",1,2042,12.6609193726831
"ME","W11","MIN_PV",1,2043,37.5188499821529
"ME","W11","MIN_PV",1,2044,62.1547945077658
"ME","W11","MIN_PV",1,2045,84.3294627490608
"ME","W11","MIN_PV",1,2046,105.530967800143
"ME","W11","MIN_PV",1,2047,125.805497710946
"ME","W11","MIN_PV",1,2048,188.717343185991
"ME","W11","MIN_PV",1,2049,163.781526036745
"ME","W11","MIN_PV",1,2050,182.468520184911
"ME","W11","MIN_NUC",1,2019,1560.9805174644
"ME","W11","MIN_NUC",1,2020,1980.83513300824
"ME","W11","MIN_NUC",1,2021,4177.68840135648
"ME","W11","MIN_NUC",1,2022,1333.73735056853
"ME","W11","MIN_NUC",1,2023,3770.36356533696
"ME","W11","MIN_NUC",1,2024,3581.84548603008
"ME","W11","MIN_NUC",1,2025,3402.7533436752
"ME","W11","MIN_NUC",1,2026,3232.61542909152
"ME","W11","MIN_NUC",1,2027,3070.98477309024
"ME","W11","MIN_NUC",1,2028,2917.4355179424
"ME","W11","MIN_NUC",1,2029,2771.563577112
"ME","W11","MIN_NUC",1,2030,2632.98564565632
"ME","W11","MIN_NUC",1,2031,2501.33623142689
"ME","W11","MIN_NUC",1,2032,2376.26930440224
"ME","W11","MIN_NUC",1,2033,2257.45598762208
"ME","W11","MIN_NUC",1,2034,2144.58323772096
"ME","W11","MIN_NUC",1,2035,2037.35417479488
"ME","W11","MIN_NUC",1,2036,1935.48643306848
"ME","W11","MIN_NUC",1,2037,1838.71216089504
"ME","W11","MIN_NUC",1,2038,1746.77637142368
"ME","W11","MIN_NUC",1,2039,1659.43760233249
"ME","W11","MIN_NUC",1,2040,1576.46560676256
"ME","W11","MIN_NUC",1,2041,1497.64234291776
"ME","W11","MIN_NUC",1,2042,1422.76032473184
"ME","W11","MIN_NUC",1,2043,1351.62229200192
"ME","W11","MIN_NUC",1,2044,1284.04121038848
"ME","W11","MIN_NUC",1,2045,1219.83895194912
"ME","W11","MIN_NUC",1,2046,1158.84728473824
"ME","W11","MIN_NUC",1,2047,1100.904904008
"ME","W11","MIN_NUC",1,2048,1045.85941140768
"ME","W11","MIN_NUC",1,2049,993.56665525056
"ME","W11","MIN_NUC",1,2050,943.88809158144
"ME","W12","HYD",1,2019,270.285122992334
"ME","W12","HYD",1,2020,239.000632330324
"ME","W12","HYD",1,2021,44.1444648745943
"ME","W12","HYD",1,2022,72.7587098141417
"ME","W12","HYD",1,2023,99.8264708100387
"ME","W12","HYD",1,2024,125.825032412787
"ME","W12","HYD",1,2025,149.915981956939
"ME","W12","HYD",1,2026,158.965436845404
"ME","W12","HYD",1,2027,160.44988479338
"ME","W12","HYD",1,2028,161.902830612483
"ME","W12","HYD",1,2029,163.324090972232
"ME","W12","HYD",1,2030,164.692099018875
"ME","W12","HYD",1,2031,166.020920982691
"ME","W12","HYD",1,2032,167.26530071686
"ME","W12","HYD",1,2033,168.452869297256
"ME","W12","HYD",1,2034,169.574589698041
"ME","W12","HYD",1,2035,170.645404732734
"ME","W12","HYD",1,2036,171.655311857188
"ME","W12","HYD",1,2037,172.606578313397
"ME","W12","HYD",1,2038,173.506491222149
"ME","W12","HYD",1,2039,174.362213518225
"ME","W12","HYD",1,2040,175.171303369944
"ME","W12","HYD",1,2041,176.161138318353
"ME","W12","HYD",1,2042,176.971157843265
"ME","W12","HYD",1,2043,158.617803280499
"ME","W12","HYD",1,2044,143.125164807108
"ME","W12","HYD",1,2045,129.805358755152
"ME","W12","HYD",1,2046,117.128123310645
"ME","W12","HYD",1,2047,105.060996624877
"ME","W12","HYD",1,2048,93.5592844561759
"ME","W12","HYD",1,2049,82.6208650709153
"ME","W12","HYD",1,2050,71.2494503205326
"ME","W12","WN",1,2019,90.7038560319393
"ME","W12","WN",1,2020,86.1686573197704
"ME","W12","WN",1,2021,81.8602219206797
"ME","W12","WN",1,2022,77.7672184239524
"ME","W12","WN",1,2023,73.87885581402
"ME","W12","WN",1,2024,70.1849172451561
"ME","W12","WN",1,2025,66.6756756047353
"ME","W12","WN",1,2026,63.3418935132334
"ME","W12","WN",1,2027,60.1747895495302
"ME","W12","WN",1,2028,57.1660551382582
"ME","W12","WN",1,2029,54.3077532257126
"ME","W12","WN",1,2030,51.5923689418967
"ME","W12","WN",1,2031,49.0127420511277
"ME","W12","WN",1,2032,46.5621007267342
"ME","W12","WN",1,2033,44.2339940016627
"ME","W12","WN",1,2034,42.0223086558256
"ME","W12","WN",1,2035,39.9211847793602
"ME","W12","WN",1,2036,37.9251339840663
"ME","W12","WN",1,2037,36.0288705299237
"ME","W12","WN",1,2038,34.2274295365298
"ME","W12","WN",1,2039,32.5160487716617
"ME","W12","WN",1,2040,30.8902530880179
"ME","W12","WN",1,2041,29.34573621178
"ME","W12","WN",1,2042,27.8784451793539
"ME","W12","WN",1,2043,26.4845296753255
"ME","W12","WN",1,2044,25.1603082577637
"ME","W12","WN",1,2045,23.9022852455688
"ME","W12","WN",1,2046,22.7071676058207
"ME","W12","WN",1,2047,21.5718142917342
"ME","W12","WN",1,2048,20.4932193553104
"ME","W12","WN",1,2049,19.4685626093819
"ME","W12","WN",1,2050,18.4951420782196
"ME","W12","GS",1,2026,13.1088783238248
"ME","W12","GS",1,2027,33.0417180769284
"ME","W12","GS",1,2028,52.4617646273432
"ME","W12","GS",1,2029,71.4496555339634
"ME","W12","GS",1,2030,89.7224651842371
"ME","W12","GS",1,2031,107.465875366445
"ME","W12","GS",1,2032,124.085350601777
"ME","W12","GS",1,2033,139.944903144107
"ME","W12","GS",1,2034,154.926469584851
"ME","W12","GS",1,2035,169.227161126519
"ME","W12","GS",1,2036,182.715814392964
"ME","W12","GS",1,2037,195.422941959205
"ME","W12","GS",1,2038,207.444787303428
"ME","W12","GS",1,2039,218.876092835073
"ME","W12","GS",1,2040,229.685405454318
"ME","W12","GS",1,2041,242.725596029222
"ME","W12","GS",1,2042,253.395411091736
"ME","W12","GS",1,2043,253.284719731736
"ME","W12","GS",1,2044,253.179704851736
"ME","W12","GS",1,2045,253.080366451736
"ME","W12","GS",1,2046,252.983866291736
"ME","W12","GS",1,2047,252.893042611736
"ME","W12","GS",1,2048,252.802218931736
"ME","W12","GS",1,2049,252.717071731736
"ME","W12","GS",1,2050,252.634762771736
"ME","W12","PV",1,2019,33.0689462188288
"ME","W12","PV",1,2020,31.4154938666985
"ME","W12","PV",1,2021,29.844717012854
"ME","W12","PV",1,2022,28.3524818823811
"ME","W12","PV",1,2023,26.9348563479224
"ME","W12","PV",1,2024,25.588124333074
"ME","W12","PV",1,2025,24.3087137954012
"ME","W12","PV",1,2026,23.09328314682
"ME","W12","PV",1,2027,21.9386204298187
"ME","W12","PV",1,2028,20.8416865276484
"ME","W12","PV",1,2029,19.7996007609263
"ME","W12","PV",1,2030,18.8096264842387
"ME","W12","PV",1,2031,17.8691422793474
"ME","W12","PV",1,2032,16.9756851653801
"ME","W12","PV",1,2033,16.1268929852428
"ME","W12","PV",1,2034,15.3205476158108
"ME","W12","PV",1,2035,14.5545317577378
"ME","W12","PV",1,2036,13.826800128662
"ME","W12","PV",1,2037,13.1354658835876
"ME","W12","PV",1,2038,12.4786853877098
"ME","W12","PV",1,2039,11.8547446367957
"ME","W12","PV",1,2040,11.2620160469941
"ME","W12","PV",1,2041,10.6989152446443
"ME","W12","PV",1,2042,10.1639730832614
"ME","W12","PV",1,2043,39.1416023036726
"ME","W12","PV",1,2044,64.8430921802433
"ME","W12","PV",1,2045,87.9768515020114
"ME","W12","PV",1,2046,110.095356715884
"ME","W12","PV",1,2047,131.246793581355
"ME","W12","PV",1,2048,151.499108400098
"ME","W12","PV",1,2049,170.865347948254
"ME","W12","PV",1,2050,190.360585503416
"ME","W12","NUC",1,2019,155.317815070954
"ME","W12","NUC",1,2020,195.591732341879
"ME","W12","NUC",1,2021,399.396596688
"ME","W12","NUC",1,2022,379.426740048
"ME","W12","NUC",1,2023,360.455407776
"ME","W12","NUC",1,2024,342.432646848
"ME","W12","NUC",1,2025,325.31102712
"ME","W12","NUC",1,2026,309.045452112
"ME","W12","NUC",1,2027,293.593190544
"ME","W12","NUC",1,2028,278.91352944
"ME","W12","NUC",1,2029,264.9678372
"ME","W12","NUC",1,2030,251.719468992
"ME","W12","NUC",1,2031,239.133482928
"ME","W12","NUC",1,2032,227.176797743961
"ME","W12","NUC",1,2033,215.817972048
"ME","W12","NUC",1,2034,205.027078176
"ME","W12","NUC",1,2035,194.775733728
"ME","W12","NUC",1,2036,185.036943888
"ME","W12","NUC",1,2037,175.785101424
"ME","W12","NUC",1,2038,166.995829008
"ME","W12","NUC",1,2039,158.646042288
"ME","W12","NUC",1,2040,150.713729136
"ME","W12","NUC",1,2041,143.178044256
"ME","W12","NUC",1,2042,136.019151504
"ME","W12","NUC",1,2043,129.218192352
"ME","W12","NUC",1,2044,122.757285888
"ME","W12","NUC",1,2045,116.619402672
"ME","W12","NUC",1,2046,110.788459344
"ME","W12","NUC",1,2047,105.2490348
"ME","W12","NUC",1,2048,99.986559408
"ME","W12","NUC",1,2049,94.987251936
"ME","W12","NUC",1,2050,90.237867264
"ME","W12","MIN_HYD",1,2019,270.285122992334
"ME","W12","MIN_HYD",1,2020,239.000632330324
"ME","W12","MIN_HYD",1,2021,318.194298
"ME","W12","MIN_HYD",1,2022,72.7587098141417
"ME","W12","MIN_HYD",1,2023,316.74972294847
"ME","W12","MIN_HYD",1,2024,318.194298
"ME","W12","MIN_HYD",1,2025,318.194298
"ME","W12","MIN_HYD",1,2026,318.194298
"ME","W12","MIN_HYD",1,2027,318.194298
"ME","W12","MIN_HYD",1,2028,161.902830612483
"ME","W12","MIN_HYD",1,2029,318.194298
"ME","W12","MIN_HYD",1,2030,318.194298
"ME","W12","MIN_HYD",1,2031,318.194298
"ME","W12","MIN_HYD",1,2032,318.194298
"ME","W12","MIN_HYD",1,2033,318.194298
"ME","W12","MIN_HYD",1,2034,318.194298
"ME","W12","MIN_HYD",1,2035,318.194298
"ME","W12","MIN_HYD",1,2036,318.194298
"ME","W12","MIN_HYD",1,2037,318.194298
"ME","W12","MIN_HYD",1,2038,318.194298
"ME","W12","MIN_HYD",1,2039,318.194298
"ME","W12","MIN_HYD",1,2040,318.194298
"ME","W12","MIN_HYD",1,2041,318.194298
"ME","W12","MIN_HYD",1,2042,318.194298
"ME","W12","MIN_HYD",1,2043,318.194298
"ME","W12","MIN_HYD",1,2044,318.194298
"ME","W12","MIN_HYD",1,2045,318.194298
"ME","W12","MIN_HYD",1,2046,318.194298
"ME","W12","MIN_HYD",1,2047,318.194298
"ME","W12","MIN_HYD",1,2048,93.5592844561759
